,brand,url,label
1909,waldviertler,https://gea-waldviertler.de,SUS
1910,walk london,https://www.walklondonshoes.com,NOT
1911,wana bana,https://www.wanabanadesign.com,SUS
1912,wasni,https://www.wasni.de,SUS
1913,we are cph,https://wearecph.com,NOT
1914,wearcolour,https://wearcolour.com,NOT
1915,weekday,https://www.weekday.com,NOT
1916,wehkamp,https://www.wehkamp.nl,NOT
1917,wellensteyn,https://www.wellensteyn.com,NOT
1918,wellicious,https://www.wellicious.com,SUS
1919,wemoto,https://wemotoclothing.com,NOT
1920,wenger,https://www.wenger.ch,NOT
1921,werner,https://wernerstore.com,SUS
1922,wesc,https://shopwesc.com,SUS
1923,whistles,https://www.whistles.com,NOT
1924,white mountaineering,http://www.whitemountaineering.com,SUS
1925,white stuff,https://www.whitestuff.com,NOT
1926,who's that girl,https://www.whosthatgirl-shop.eu,SUS
1927,whyred,http://www.whyred.com,NOT
1928,wibra,https://wibra.eu,NOT
1929,wild,https://www.reallywildclothing.com,SUS
1930,wild fawn,https://wildfawnclothing.com,SUS
1931,wild hunt,https://wildhuntclothing.com,SUS
1932,wildthings,https://www.wildthingsgear.com,SUS
1933,witt,https://www.witt-international.co.uk,NOT
1934,woden,https://woden.com,SUS
1935,wolford,https://www.wolfordshop.co.uk,NOT
1936,wolky,https://www.wolkyshop.co.uk,NOT
1937,woodbird,https://woodbird.dk,SUS
1938,woodlike ocean,https://woodlikeocean.com,SUS
1939,woolpower,https://www.woolpower.se,SUS
1940,wrangler,https://www.wrangler.co.uk,NOT
1941,wunderwerk,https://www.wunderwerk.com,SUS
1942,xd design,https://xd-design.com,SUS
1943,y not?,https://ynotfashion.co.uk,SUS
1944,yaya,https://yaya.nl,NOT
1945,yellow cab,https://www.yellowcab-shoes.com,NOT
1946,yeti,https://yeti.com,SUS
1947,young frankk,https://youngfrankk.com,SUS
1948,your face,https://yourface.fi,NOT
1949,yours,https://yoursclothing.com,SUS
1950,yumi,https://yumi.co.uk,NOT
1951,yunit,https://yunit-studio.com,SUS
1952,z shoes,https://zshoesorganic.com/,SUS
1953,z8,https://z8.nl,NOT
1954,zalando,https://zalando.co.uk,NOT
1955,zanerobe,https://zanerobe.com,SUS
1956,zara,https://zara.com,SUS
1957,zarkoperfume,https://www.zarkoperfume.com,SUS
1958,zazu amsterdam,https://zazuamsterdam.nl,SUS
1959,zebratod/ ilona von preuschen,https://ilonavonpreuschen-shop.de/,SUS
1960,zeeman,https://zeeman.com,SUS
1961,zen by sen,https://zenbysen.com,SUS
1962,zendee,https://zendee.nl,SUS
1963,ziener,https://ziener.com,NOT
1964,zizzi,https://zizzifashion.com,NOT
1965,zokk'n,https://zokkn.be,SUS
1966,zoé muse,https://zoemuse-fashion.com/,SUS
1967,zumo,https://zumo-international.com,NOT
1968,zwilling,https://zwilling.com,NOT
1969,zwillingsherz,https://zwillingsherz.com,NOT
1970,solid,https://solidmen.com,NOT
1971,10days,https://10dayslifestyle.nl,NOT
1972,a.s.98,https://as-98.com,NOT
1973,alternative apparel,https://alternativeapparel.com,SUS
1974,armedangels,https://armedangels.de,SUS
1975,state of art,https://stateofart.com,NOT
1976,article22,https://article22.com,SUS
1977,bamboodaddy,https://bamboodaddy.nl,SUS
1978,blauer.usa,https://blauerusa.com,NOT
1979,bleed clothing,https://bleed-clothing.com,SUS
1980,blue loop original,https://bluelooporiginals.com,SUS
1981,bric’s,https://bricstore.com,SUS
1982,chrome industries,https://chromeindustries.com,NOT
1983,continental clothi,https://continentalclothing.com,SUS
1984,curare yogawear,https://curare-yogawear.com,SUS
1985,denham the jeanmak,https://www.denhamthejeanmaker.com,NOT
1986,dr.denim,https://drdenim.com,NOT
1987,engel natur,https://engel-natur.de,SUS
1988,erlich textil,https://erlich-textil.de,SUS
1989,fox racing,https://foxracing.com,NOT
1990,the goodpeople,https://thegoodpeople.com,SUS
1991,hollister co.,https://hollisterco.com,NOT
1992,knowledge cotton apparel,https://knowledgecottonapparel.com,SUS
1993,libertine-libertine,https://libertine-libertine.com,NOT
1994,ltb jeans,http://www.ltbjeans.com,NOT
1995,melawear,https://melawear.de,SUS
1996,muroexe,https://eu.muroexe.com,SUS
1997,obey clothing,https://obeyclothing.com,SUS
1998,p.i.c style,https://pic-style.com,SUS
1999,pantofola d’oro,https://pantofoladoro.com,NOT
2000,ps paul smith,https://paulsmith.com,NOT
2001,picture organic clothing,https://picture-organic-clothing.com,SUS
2002,sand copenhagen,https://sandcopenhagen.com,NOT
2003,schott nyc,https://schottnyc.com,NOT
2004,suite13,http://suite13.es,SUS
2005,superdry.,https://superdry.com,NOT
2006,thokkthokk,https://thokkthokk.com,SUS
2007,timbuk2,https://timbuk2.com,SUS
2008,alpaca loca,https://www.alpacaloca.nl,SUS
2009,solo socks,https://solosocks.co,SUS
2010,dierbaar goed,https://www.dierbaargoedarnhem.nl,SUS
2011,pernille corydon,https://www.pernillecorydon.com,NOT
2012,moscow,https://svmoscow.com,NOT
2013,via vai,https://www.viavaifashion.com,NOT
2014,zhrill,https://www.zhrill.eu,NOT
