,brand,url,label,website_active
1753,teddy smith,https://teddy-smith.com,SUS,False
1754,teiruma,http://teiruma.com,SUS,True
1755,tenaya,https://tenaya.net,NOT,True
1756,tenson,https://tenson.com,NOT,True
1757,ternua,https://ternua.com,NOT,True
1758,terre bleue,https://terrebleue.com,NOT,True
1759,terstal,https://terstal.nl,NOT,True
1760,teva,https://teva.com,NOT,True
1761,teym,https://teym.eu,SUS,True
1762,tezenis,https://tezenis.com,NOT,False
1763,tfnc,https://tfnclondon.com,NOT,True
1764,the bonnie mob,https://thebonniemob.com,SUS,True
1765,the bridge,https://thebridge.it,SUS,True
1766,the driftwood tales,https://thedriftwoodtales.com,SUS,True
1767,the editor,http://theeditor.it,NOT,True
1768,the glitter tribe,https://theglittertribe.com.au,SUS,True
1769,the kooples,https://thekooples.com,NOT,False
1770,the library of fragrance,https://thelibraryoffragrance.eu,NOT,True
1771,the nordic leaves,https://thenordicleaves.com,SUS,True
1772,the north face,https://thenorthface.com,NOT,True
1773,the nude label,https://thenudelabel.com,SUS,True
1774,the organic compan,https://theorganiccompany.dk,SUS,True
1775,the ragged priest,https://theraggedpriest.com,NOT,True
1776,the rice co.,https://thericeco.com,SUS,True
1777,the souks,https://thesouks.nl,SUS,True
1778,theory,https://theory.com,NOT,True
1779,think!,http://collection.thinkshoes.com/en/home,SUS,True
1780,think! shoes,http://thinkshoes.com,NOT,True
1781,thinking mu,http://thinkingmu.com,SUS,False
1782,thinx,https://shethinx.com,SUS,True
1783,thomas clipper,https://thomasclipper.com,SUS,True
1784,thomas sabo,https://thomassabo.com,NOT,True
1785,thule,https://thule.com,NOT,True
1786,tiffosi,https://tiffosi.com,NOT,True
1787,tiger of sweden,https://tigerofsweden.com,NOT,True
1788,tigha,https://tigha.com,SUS,True
1789,tigi,https://tigiwear.com,NOT,False
1790,timberland,https://timberland.com,NOT,True
1791,timeboo,https://timeboo.eu,SUS,True
1792,timex,https://timex.com,NOT,True
1793,tiralahilacha,https://tiralahilacha.com,SUS,True
1794,titan,https://titan.clothing,SUS,True
1795,tma,https://tmawear.com,SUS,False
1796,tmt,https://themoneyteam.com/,NOT,False
1797,tojtoj,https://tojtoj.nl,SUS,False
1798,tom ford,https://tomford.com,NOT,True
1799,tom tailor,https://tom-tailor.eu,NOT,True
1800,tommy hilfiger,https://uk.tommy.com/,NOT,True
1801,toms,https://toms.com,SUS,True
1802,toni & guy,https://shoptoniguy.com,NOT,True
1803,toni sailer,https://tonisailer.com,NOT,True
1804,tonsure,https://tonsure.eu,SUS,True
1805,topman,https://topman.com,NOT,False
1806,topshop,https://topshop.com,NOT,False
1807,torrid,https://torrid.com,NOT,True
1808,torstai,https://torstai.com,NOT,True
1809,tory burch,https://www.toryburch.co.uk,NOT,True
1810,tramontana,http://tramontana.eu,NOT,True
1811,trangoworld,https://trangoworld.com,NOT,True
1812,tranquillo,https://tranquillo-shop.de,SUS,True
1813,trashki,https://trashki.pl,SUS,True
1814,travelite,https://travelite.org,SUS,False
1815,triangle,https://trianglestore.co.uk,NOT,True
1816,trigema,https://trigema.de,SUS,True
1817,triple2,http://triple2.co.uk,SUS,True
1818,trippen,https://trippen.com,SUS,True
1819,triumph,https://triumphmotorcycles.co.uk,NOT,True
1820,troo,https://troo.ch,SUS,True
1821,true decadence,https://truedecadence.com,NOT,True
1822,true religion,https://truereligion.com,NOT,True
1823,trueprodigy,https://trueprodigy.de,NOT,True
1824,tulsi crafts,https://tulsicrafts.nl,SUS,True
1825,tumble 'n dry,https://tumblendry.com,NOT,True
1826,turtle bags,https://turtlebags.co.uk,SUS,True
1827,tweezerman,https://tweezerman.com,NOT,True
1828,twisted tailor,https://twistedtailor.com,NOT,True
1829,twothirds,https://twothirds.com,SUS,True
1830,u.s. polo assn.,https://uspoloassn.com,NOT,True
1831,ubuntu-wear,https://ubuntu-wear.com,SUS,False
1832,ucon acrobatics,https://ucon-acrobatics.com,SUS,True
1833,ugg,https://ugg.com,NOT,True
1834,uhlsport,https://uhlsport.com,NOT,True
1835,uli schott,https://ulischott.de,SUS,True
1836,ulla popken,https://ullapopken.com,NOT,True
1837,ulsto,https://ulsto.de,SUS,True
1838,ultimate direction,https://ultimatedirection.com,NOT,True
1839,ultra tee,https://ultra-tee.com/,SUS,True
1840,umbro,https://umbro.com,NOT,True
1841,umiwi,https://umiwi.info,SUS,True
1842,under armour,https://underarmour.nl,NOT,True
1843,under the same sun,https://www.underthesamesun.se,SUS,True
1844,underprotection,https://underprotection.dk,SUS,True
1845,unica,http://unicamelrose.com,NOT,True
1846,uniforms for the dedicated,https://uniformsforthededicated.com,NOT,True
1847,uniqlo,https://uniqlo.com,SUS,False
1848,unique,https://www.unique1989.com,NOT,True
1849,united by blue,https://unitedbyblue.com,SUS,True
1850,united colors of benetton,https://nl.benetton.com/,NOT,True
1851,unrecorded,https://unrecorded.co,SUS,True
1852,uprise,http://upriseskateboards.com,SUS,True
1853,urban apothecary,https://urbanapothecarylondon.com,NOT,True
1854,urban classics,https://urban-classics.net,SUS,True
1855,urban goddess,https://urban-goddess.com,SUS,True
1856,urbanears,https://urbanears.com,NOT,True
1857,usha,http://usha.de,NOT,True
1858,uvex,https://uvex-safety.com,SUS,True
1859,uyn,https://uynsports.com,NOT,True
1860,vabeene,https://www.vabeeneshoes.com,SUS,True
1861,vagabond,https://vagabondapparel.com,NOT,True
1862,valentino,https://valentino.com,NOT,False
1863,van bommel,https://int.florisvanbommel.com,NOT,True
1864,van gils,https://vangils.eu,NOT,False
1865,van haren,https://www.vanharen.nl,NOT,True
1866,van hulley,https://vanhulley.com,SUS,True
1867,van lier,https://www.vanlier.nl,NOT,True
1868,vanilia,https://vanilia.com,NOT,True
1869,vans,https://vans.com,NOT,True
1870,vanzetti,https://vanzetti.fashion,SUS,True
1871,vatter,https://vatter-fashion.com,SUS,True
1872,vaude,https://vaude.com,SUS,True
1873,veganino,https://veganino.net,SUS,False
1874,vegetarian shoes,https://vegetarian-shoes.co.uk,NOT,True
1875,veja,http://veja-store.com,SUS,True
1876,velour by nostalgi,https://velourstore.com/int,SUS,True
1877,velvet,https://velvet-tees.com,NOT,True
1878,verbenas,https://ilikeverbenas.com,SUS,False
1879,verhip,https://babyverhip.nl,SUS,True
1880,verhulst,https://verhulstcasuals.nl,SUS,True
1881,vero moda,https://veromoda.com,NOT,False
1882,versace,https://versace.com,NOT,False
1883,vibram fivefingers,https://vibram.nl/,NOT,True
1884,victoria,https://victoriabeckham.com,NOT,True
1885,victoria hyde,https://victoriahyde.co.uk,NOT,True
1886,vidorreta,https://vidorreta.com,NOT,True
1887,vila,https://vila.com,NOT,False
1888,vildnis,https://vildnis.co.uk,SUS,True
1889,vilebrequin,https://vilebrequin.com,NOT,False
1890,vimma,https://vimmacompany.com,SUS,True
1891,vineyard vines,https://vineyardvines.com,NOT,False
1892,vingino,https://vingino.com,NOT,True
1893,vintage supply,https://vintage-supply.com/,SUS,True
1894,violet fish fashio,https://violetfishfashion.com.au,SUS,True
1895,vision street wear,http://visionstreetwear.com,NOT,True
1896,visvim,https://visvim.tv,SUS,True
1897,vitaly,https://vitalydesign.com,NOT,True
1898,vivienne westwood,https://viviennewestwood.com,NOT,True
1899,vivobarefoot,https://vivobarefoot.com,NOT,True
1900,voda swim,https://vodaswim.com,NOT,True
1901,voi,https://voijeans.com,NOT,True
1902,volcom,https://volcom.com,SUS,True
1903,vole la lumiere,https://www.volelalumiere.com,SUS,False
1904,von dutch,https://vondutch.com,NOT,True
1905,von jungfeld,https://jungfeld.com/eu,SUS,True
1906,voodoo vixen,https://voodoovixen.co.uk,SUS,True
1907,vossen,https://vossenwheels.com,SUS,True
1908,wal g.,https://www.walg.co.uk,SUS,True
1909,waldviertler,https://gea-waldviertler.de,SUS,True
1910,walk london,https://www.walklondonshoes.com,NOT,True
1911,wana bana,https://www.wanabanadesign.com,SUS,False
1912,wasni,https://www.wasni.de,SUS,True
1913,we are cph,https://wearecph.com,NOT,True
1914,wearcolour,https://wearcolour.com,NOT,False
1915,weekday,https://www.weekday.com,NOT,True
1916,wehkamp,https://www.wehkamp.nl,NOT,True
1917,wellensteyn,https://www.wellensteyn.com,NOT,True
1918,wellicious,https://www.wellicious.com,SUS,True
1919,wemoto,https://wemotoclothing.com,NOT,True
1920,wenger,https://www.wenger.ch,NOT,True
1921,werner,https://wernerstore.com,SUS,True
1922,wesc,https://shopwesc.com,SUS,True
1923,whistles,https://www.whistles.com,NOT,True
1924,white mountaineering,http://www.whitemountaineering.com,SUS,True
1925,white stuff,https://www.whitestuff.com,NOT,True
1926,who's that girl,https://www.whosthatgirl-shop.eu,SUS,False
1927,whyred,http://www.whyred.com,NOT,False
1928,wibra,https://wibra.eu,NOT,True
1929,wild,https://www.reallywildclothing.com,SUS,True
1930,wild fawn,https://wildfawnclothing.com,SUS,False
1931,wild hunt,https://wildhuntclothing.com,SUS,False
1932,wildthings,https://www.wildthingsgear.com,SUS,True
1933,witt,https://www.witt-international.co.uk,NOT,False
1934,woden,https://woden.com,SUS,True
1935,wolford,https://www.wolfordshop.co.uk,NOT,True
1936,wolky,https://www.wolkyshop.co.uk,NOT,True
1937,woodbird,https://woodbird.dk,SUS,True
1938,woodlike ocean,https://woodlikeocean.com,SUS,True
1939,woolpower,https://www.woolpower.se,SUS,True
1940,wrangler,https://www.wrangler.co.uk,NOT,True
1941,wunderwerk,https://www.wunderwerk.com,SUS,True
1942,xd design,https://xd-design.com,SUS,True
1943,y not?,https://ynotfashion.co.uk,SUS,False
1944,yaya,https://yaya.nl,NOT,True
1945,yellow cab,https://www.yellowcab-shoes.com,NOT,True
1946,yeti,https://yeti.com,SUS,True
1947,young frankk,https://youngfrankk.com,SUS,False
1948,your face,https://yourface.fi,NOT,True
1949,yours,https://yoursclothing.com,SUS,True
1950,yumi,https://yumi.co.uk,NOT,True
1951,yunit,https://yunit-studio.com,SUS,True
1952,z shoes,https://zshoesorganic.com/,SUS,True
1953,z8,https://z8.nl,NOT,True
1954,zalando,https://zalando.co.uk,NOT,False
1955,zanerobe,https://zanerobe.com,SUS,True
1956,zara,https://zara.com,SUS,True
1957,zarkoperfume,https://www.zarkoperfume.com,SUS,True
1958,zazu amsterdam,https://zazuamsterdam.nl,SUS,True
1959,zebratod/ ilona von preuschen,https://ilonavonpreuschen-shop.de/,SUS,False
1960,zeeman,https://zeeman.com,SUS,True
1961,zen by sen,https://zenbysen.com,SUS,False
1962,zendee,https://zendee.nl,SUS,True
1963,ziener,https://ziener.com,NOT,True
1964,zizzi,https://zizzifashion.com,NOT,True
1965,zokk'n,https://zokkn.be,SUS,True
1966,zoé muse,https://zoemuse-fashion.com/,SUS,False
1967,zumo,https://zumo-international.com,NOT,True
1968,zwilling,https://zwilling.com,NOT,True
1969,zwillingsherz,https://zwillingsherz.com,NOT,True
1970,solid,https://solidmen.com,NOT,True
1971,10days,https://10dayslifestyle.nl,NOT,True
1972,a.s.98,https://as-98.com,NOT,True
1973,alternative apparel,https://alternativeapparel.com,SUS,True
1974,armedangels,https://armedangels.de,SUS,True
1975,state of art,https://stateofart.com,NOT,True
1976,article22,https://article22.com,SUS,True
1977,bamboodaddy,https://bamboodaddy.nl,SUS,True
1978,blauer.usa,https://blauerusa.com,NOT,True
1979,bleed clothing,https://bleed-clothing.com,SUS,True
1980,blue loop original,https://bluelooporiginals.com,SUS,True
1981,bric’s,https://bricstore.com,SUS,True
1982,chrome industries,https://chromeindustries.com,NOT,True
1983,continental clothi,https://continentalclothing.com,SUS,True
1984,curare yogawear,https://curare-yogawear.com,SUS,True
1985,denham the jeanmak,https://www.denhamthejeanmaker.com,NOT,True
1986,dr.denim,https://drdenim.com,NOT,True
1987,engel natur,https://engel-natur.de,SUS,True
1988,erlich textil,https://erlich-textil.de,SUS,True
1989,fox racing,https://foxracing.com,NOT,True
1990,the goodpeople,https://thegoodpeople.com,SUS,True
1991,hollister co.,https://hollisterco.com,NOT,False
1992,knowledge cotton apparel,https://knowledgecottonapparel.com,SUS,True
1993,libertine-libertine,https://libertine-libertine.com,NOT,True
1994,ltb jeans,http://www.ltbjeans.com,NOT,True
1995,melawear,https://melawear.de,SUS,True
1996,muroexe,https://eu.muroexe.com,SUS,True
1997,obey clothing,https://obeyclothing.com,SUS,True
1998,p.i.c style,https://pic-style.com,SUS,True
1999,pantofola d’oro,https://pantofoladoro.com,NOT,True
2000,ps paul smith,https://paulsmith.com,NOT,True
2001,picture organic clothing,https://picture-organic-clothing.com,SUS,False
2002,sand copenhagen,https://sandcopenhagen.com,NOT,True
2003,schott nyc,https://schottnyc.com,NOT,True
2004,suite13,http://suite13.es,SUS,True
2005,superdry.,https://superdry.com,NOT,True
2006,thokkthokk,https://thokkthokk.com,SUS,True
2007,timbuk2,https://timbuk2.com,SUS,True
2008,alpaca loca,https://www.alpacaloca.nl,SUS,True
2009,solo socks,https://solosocks.co,SUS,True
2010,dierbaar goed,https://www.dierbaargoedarnhem.nl,SUS,True
2011,pernille corydon,https://www.pernillecorydon.com,NOT,True
2012,moscow,https://svmoscow.com,NOT,True
2013,via vai,https://www.viavaifashion.com,NOT,True
2014,zhrill,https://www.zhrill.eu,NOT,True
